"sp"	"x"	"y"
"Lycenchelys_verrillii"	-61.165833	49.506167
"Lycenchelys_verrillii"	-68.106167	48.8555
"Lycenchelys_verrillii"	-68.058167	48.795333
"Lycenchelys_verrillii"	-68.754835	43.91267
"Lycenchelys_verrillii"	-60.451333	47.641667
"Lycenchelys_verrillii"	-66.312167	44.77
"Lycenchelys_verrillii"	-68.4667	48.675
"Lycenchelys_verrillii"	-58.9833	48.733333
"Lycenchelys_verrillii"	-59.72	47.883
"Lycenchelys_verrillii"	-59.8515	48.1195
"Lycenchelys_verrillii"	-59.9825	48.733
"Lycenchelys_verrillii"	-58.710667	49.402667
"Lycenchelys_verrillii"	-67.937333	48.9295
"Lycenchelys_verrillii"	-67.893167	49.068167
"Lycenchelys_verrillii"	-66.693333	49.788833
"Lycenchelys_verrillii"	-61.248833	49.5275
"Lycenchelys_verrillii"	-61.572667	48.822
"Lycenchelys_verrillii"	-61.823333	48.861667
"Lycenchelys_verrillii"	-62.088833	48.8625
"Lycenchelys_verrillii"	-70.1645	43.269415
"Lycenchelys_verrillii"	-68.128733	49.00155
"Lycenchelys_verrillii"	-68.26435	48.961017
"Lycenchelys_verrillii"	-68.27055	49.0463
"Lycenchelys_verrillii"	-68.5379	48.86165
"Lycenchelys_verrillii"	-66.375333	44.687167
"Lycenchelys_verrillii"	-59.612333	47.663167
"Lycenchelys_verrillii"	-60.228333	47.984167
"Lycenchelys_verrillii"	-59.722167	48.3015
"Lycenchelys_verrillii"	-61.074	49.736667
"Lycenchelys_verrillii"	-62.819333	50.122167
"Lycenchelys_verrillii"	-67.943167	49.048833
"Lycenchelys_verrillii"	-68.1645	48.766833
"Lycenchelys_verrillii"	-67.489667	49.023833
"Lycenchelys_verrillii"	-62.935833	48.745667
"Lycenchelys_verrillii"	-61.074667	48.133
"Lycenchelys_verrillii"	-68.429617	49.01755
"Lycenchelys_verrillii"	-68.095167	41.7185
"Lycenchelys_verrillii"	-69.513195	43.69491
"Lycenchelys_verrillii"	-68.395035	43.960315
"Lycenchelys_verrillii"	-67.17833	43.50833
"Lycenchelys_verrillii"	-59.654667	44.1895
"Lycenchelys_verrillii"	-67.16933	44.39883
"Lycenchelys_verrillii"	-67.72467	41.51317
"Lycenchelys_verrillii"	-68.13167	43.11083
"Lycenchelys_verrillii"	-68.32664	43.133595
"Lycenchelys_verrillii"	-58.570833	46.103667
"Lycenchelys_verrillii"	-67.33333	42.43167
"Lycenchelys_verrillii"	-70.18032	43.2268
"Lycenchelys_verrillii"	-69.06831	42.64832
"Lycenchelys_verrillii"	-69.0781	42.89706
"Lycenchelys_verrillii"	-69.3738	43.682
"Lycenchelys_verrillii"	-66.9833	45.099998
"Lycenchelys_verrillii"	-68.18892	42.78118
"Lycenchelys_verrillii"	-67.57822	43.95009
"Lycenchelys_verrillii"	-70.00017	42.74795
"Lycenchelys_verrillii"	-61.5255	44.577833
"Lycenchelys_verrillii"	-68.90633	41.32067
"Lycenchelys_verrillii"	-68.584	42.992
"Lycenchelys_verrillii"	-57.819333	45.468667
"Lycenchelys_verrillii"	-70.533333	39.900002
"Lycenchelys_verrillii"	-70.65	39.867
"Lycenchelys_verrillii"	-71.328	39.832
"Lycenchelys_verrillii"	-71.91	39.63
"Lycenchelys_verrillii"	-68.86883	42.8855
"Lycenchelys_verrillii"	-70.506	42.60233
"Lycenchelys_verrillii"	-68.09167	40.04167
"Lycenchelys_verrillii"	-68.56667	43.51667
"Lycenchelys_verrillii"	-68.61667	41.96667
"Lycenchelys_verrillii"	-69.01667	41.76667
"Lycenchelys_verrillii"	-70.5	42.98333
"Lycenchelys_verrillii"	-68.11667	41.85
"Lycenchelys_verrillii"	-68.23333	41.86667
"Lycenchelys_verrillii"	-61.650667	44.552167
"Lycenchelys_verrillii"	-69.86333	42.805
"Lycenchelys_verrillii"	-67.68333	42.08333
"Lycenchelys_verrillii"	-68.96667	43.51667
"Lycenchelys_verrillii"	-70	42.76667
"Lycenchelys_verrillii"	-57.9155	45.654
"Lycenchelys_verrillii"	-58.9855	44.769
"Lycenchelys_verrillii"	-70.79	39.89
"Lycenchelys_verrillii"	-69.4283	42.48
"Lycenchelys_verrillii"	-69.467	41.967
"Lycenchelys_verrillii"	-69.7925	42.8942
"Lycenchelys_verrillii"	-69.2325	43.1592
"Lycenchelys_verrillii"	-67.44	44.06
"Lycenchelys_verrillii"	-70.35	43.05
"Lycenchelys_verrillii"	-68.23333	43.1
"Lycenchelys_verrillii"	-69.4	42.68333
"Lycenchelys_verrillii"	-58.856667	46.402167
"Lycenchelys_verrillii"	-68.45	42.46667
"Lycenchelys_verrillii"	-69.28333	43.75
"Lycenchelys_verrillii"	-70.2	43.43333
"Lycenchelys_verrillii"	-70.24	42.99
"Lycenchelys_verrillii"	-69.51	42.41
"Lycenchelys_verrillii"	-67.61	43.91
"Lycenchelys_verrillii"	-67.18	42.63
"Lycenchelys_verrillii"	-69.48333	42.16667
"Lycenchelys_verrillii"	-68.61667	42.66667
"Lycenchelys_verrillii"	-69.47	43.05
"Lycenchelys_verrillii"	-68.43333	43.03333
"Lycenchelys_verrillii"	-69.3	43
"Lycenchelys_verrillii"	-68.53	41.58
"Lycenchelys_verrillii"	-70.9667	39.8833
"Lycenchelys_verrillii"	-66.5272	44.918611
"Lycenchelys_verrillii"	-69.85	42.91667
"Lycenchelys_verrillii"	-68.93333	42.18333
"Lycenchelys_verrillii"	-68.88333	43.75
"Lycenchelys_verrillii"	-59.066667	43.716667
"Lycenchelys_verrillii"	-59	44.066667
"Lycenchelys_verrillii"	-70.28	42.03
"Lycenchelys_verrillii"	-69.13333	41.78333
"Lycenchelys_verrillii"	-68.26667	41.8
"Lycenchelys_verrillii"	-58.5883	46.9817
"Lycenchelys_verrillii"	-59.6131	49.2467
"Lycenchelys_verrillii"	-66.533333	44.85
"Lycenchelys_verrillii"	-57.9347	50.2356
"Lycenchelys_verrillii"	-65.216667	45.15
"Lycenchelys_verrillii"	-68.16667	42.56667
"Lycenchelys_verrillii"	-69.61667	42.23333
"Lycenchelys_verrillii"	-65.5333	41.8
"Lycenchelys_verrillii"	-67.616667	43.116667
"Lycenchelys_verrillii"	-67.1	43.916667
"Lycenchelys_verrillii"	-66.633333	44.933333
"Lycenchelys_verrillii"	-64.266667	42.666667
"Lycodes_esmarkii"	-62.931901	48.728591
"Lycodes_esmarkii"	-62.362838	48.619608
"Lycodes_esmarkii"	-59.730333	47.676833
"Lycodes_esmarkii"	-60.188167	48.309667
"Lycodes_esmarkii"	-62.042833	48.628833
"Lycodes_esmarkii"	-62.424667	48.795167
"Lycodes_esmarkii"	-63.2135	49.032667
"Lycodes_esmarkii"	-63.968611	60.726111
"Lycodes_esmarkii"	-45.05167	48.32167
"Lycodes_esmarkii"	-61.285	60.2
"Lycodes_esmarkii"	-62.799667	48.439167
"Lycodes_esmarkii"	-61.601833	48.448667
"Lycodes_esmarkii"	-60.101333	47.7005
"Lycodes_esmarkii"	-59.801333	48.094
"Lycodes_esmarkii"	-59.818	47.916167
"Lycodes_esmarkii"	-60.990833	48.4685
"Lycodes_esmarkii"	-62.6095	48.701
"Lycodes_esmarkii"	-64.484	49.330167
"Lycodes_esmarkii"	-59.961	47.8275
"Lycodes_esmarkii"	-60.239833	47.723333
"Lycodes_esmarkii"	-60.638833	48.213
"Lycodes_esmarkii"	-61.897833	48.539
"Lycodes_esmarkii"	-59.5965	47.5015
"Lycodes_esmarkii"	-60.266167	48.079667
"Lycodes_esmarkii"	-60.708333	48.458333
"Lycodes_esmarkii"	-64.020667	49.355
"Lycodes_esmarkii"	-63.897	49.176667
"Lycodes_esmarkii"	-1.566667	61.26667
"Lycodes_esmarkii"	-60.253	47.630167
"Lycodes_esmarkii"	-60.361333	48.495333
"Lycodes_esmarkii"	-60.274833	48.409
"Lycodes_esmarkii"	-60.604333	48.290333
"Lycodes_esmarkii"	-66.54673	40.86768
"Lycodes_esmarkii"	-61.094167	48.133667
"Lycodes_esmarkii"	-59.872667	47.758333
"Lycodes_esmarkii"	-60.558333	48.311167
"Lycodes_esmarkii"	-62.7225	48.791667
"Lycodes_esmarkii"	-63.0275	48.695333
"Lycodes_esmarkii"	-63.783333	49.108333
"Lycodes_esmarkii"	-64.264167	49.104667
"Lycodes_esmarkii"	-64.627	49.300667
"Lycodes_esmarkii"	-64.804667	49.370167
"Lycodes_esmarkii"	-65.131	49.468833
"Lycodes_esmarkii"	-60.086833	48.081833
"Lycodes_esmarkii"	-60.1475	47.867667
"Lycodes_esmarkii"	-59.719667	47.663667
"Lycodes_esmarkii"	-64.115	49.051667
"Lycodes_esmarkii"	-30.86667	66.58334
"Lycodes_esmarkii"	-62.803167	48.654833
"Lycodes_esmarkii"	-62.971333	49.073833
"Lycodes_esmarkii"	-31.1	66.08334
"Lycodes_esmarkii"	-60.0755	47.724167
"Lycodes_esmarkii"	-63.806833	49.258333
"Lycodes_esmarkii"	-60.677	66.966
"Lycodes_esmarkii"	-29.11	66.45
"Lycodes_esmarkii"	-30.28	66.5
"Lycodes_esmarkii"	-60.357667	47.566333
"Lycodes_esmarkii"	-60.319333	47.836
"Lycodes_esmarkii"	-63.906167	49.059333
"Lycodes_esmarkii"	-62.77	48.706667
"Lycodes_esmarkii"	-29.18333	66.75
"Lycodes_esmarkii"	-30.46667	66.83334
"Lycodes_esmarkii"	-63.932667	49.301667
"Lycodes_esmarkii"	-30.35	66.48333
"Lycodes_esmarkii"	-59.8845	48.029667
"Lycodes_esmarkii"	-63.560678	61.147942
"Lycodes_esmarkii"	-65.238662	60.875863
"Lycodes_esmarkii"	-61.373675	62.55291
"Lycodes_esmarkii"	-62.711667	48.690833
"Lycodes_esmarkii"	-62.2575	48.6455
"Lycodes_esmarkii"	-64.686	49.451
"Lycodes_esmarkii"	-64.981833	49.484333
"Lycodes_esmarkii"	-61.765	48.4715
"Lycodes_esmarkii"	-61.37953	60.57203
"Lycodes_esmarkii"	-61.32495	60.64632
"Lycodes_esmarkii"	-62.14383	67.63977
"Lycodes_esmarkii"	-60.5072	67.03782
"Lycodes_esmarkii"	-58.40837	67.53238
"Lycodes_esmarkii"	-60.096333	48.155833
"Lycodes_esmarkii"	-62.792167	48.757667
"Lycodes_esmarkii"	-62.841333	48.604
"Lycodes_esmarkii"	-63.0625	48.872
"Lycodes_esmarkii"	-63.6395	49.022333
"Lycodes_esmarkii"	-64.203333	49.33
"Lycodes_esmarkii"	-64.781667	49.455
"Lycodes_esmarkii"	-61.346667	48.24
"Lycodes_esmarkii"	-62.251833	48.766167
"Lycodes_esmarkii"	-62.786167	48.542833
"Lycodes_esmarkii"	-63.212	48.967
"Lycodes_esmarkii"	-65.885	49.723167
"Lycodes_esmarkii"	-62.92383	62.53817
"Lycodes_esmarkii"	-60.66367	63.13883
"Lycodes_esmarkii"	-59.871	66.14933
"Lycodes_esmarkii"	-63.57417	61.55133
"Lycodes_esmarkii"	-63.438	61.53833
"Lycodes_esmarkii"	-63.196	60.7145
"Lycodes_esmarkii"	-64.05367	60.82283
"Lycodes_esmarkii"	-58.4235	66.29
"Lycodes_esmarkii"	-59.41137	67.99587
"Lycodes_esmarkii"	-58.54387	67.6673
"Lycodes_esmarkii"	-62.4865	48.465333
"Lycodes_esmarkii"	-62.587	48.803333
"Lycodes_esmarkii"	-61.759167	48.6525
"Lycodes_esmarkii"	-65.196167	49.372333
"Lycodes_esmarkii"	-64.490333	49.340833
"Lycodes_esmarkii"	-60.7465	63.34467
"Lycodes_esmarkii"	-61.03633	63.357
"Lycodes_esmarkii"	-61.36267	63.4205
"Lycodes_esmarkii"	-60.87817	63.43267
"Lycodes_esmarkii"	-60.68367	63.80917
"Lycodes_esmarkii"	-60.747	64.4315
"Lycodes_esmarkii"	-59.81467	64.914
"Lycodes_esmarkii"	-60.2185	64.349
"Lycodes_esmarkii"	-59.09017	64.20617
"Lycodes_esmarkii"	-59.81517	65.11983
"Lycodes_esmarkii"	-60.42417	65.45333
"Lycodes_esmarkii"	-60.16517	65.84183
"Lycodes_esmarkii"	-64.94933	60.96217
"Lycodes_esmarkii"	-63.48617	60.6285
"Lycodes_esmarkii"	-63.2225	60.85033
"Lycodes_esmarkii"	-63.3965	60.56067
"Lycodes_esmarkii"	-47.4533	46.258335
"Lycodes_esmarkii"	-61.288333	48.344333
"Lycodes_esmarkii"	-61.429667	48.303333
"Lycodes_esmarkii"	-63.076333	48.645167
"Lycodes_esmarkii"	-65.336167	49.587333
"Lycodes_esmarkii"	-65.058	49.292333
"Lycodes_esmarkii"	-61.15938	66.9326
"Lycodes_esmarkii"	-61.23582	67.1037
"Lycodes_esmarkii"	-62.37617	67.31017
"Lycodes_esmarkii"	-61.26102	67.25335
"Lycodes_esmarkii"	-59.57798	66.43463
"Lycodes_esmarkii"	-59.32295	68.02493
"Lycodes_esmarkii"	-62.14167	60.48667
"Lycodes_esmarkii"	-64.53667	61.82333
"Lycodes_esmarkii"	-58.245	64.77167
"Lycodes_esmarkii"	-60.34167	66.11833
"Lycodes_esmarkii"	-61.25333	62.95833
"Lycodes_esmarkii"	-58.533333	68.516667
"Lycodes_esmarkii"	-57.4	45.328333
"Lycodes_esmarkii"	-58.83333	46.888333
"Lycodes_esmarkii"	-61.545	48.630167
"Lycodes_esmarkii"	-62.89	61.993333
"Lycodes_esmarkii"	-62.8875	61.805
"Lycodes_esmarkii"	-62.641667	61.904167
"Lycodes_esmarkii"	-62.324167	62.03
"Lycodes_esmarkii"	-61.261667	61.929167
"Lycodes_esmarkii"	-61.294167	62.064167
"Lycodes_esmarkii"	-61.240833	62.478333
"Lycodes_esmarkii"	-57.929167	65.370833
"Lycodes_esmarkii"	-59.333333	68.283333
"Lycodes_esmarkii"	-59.583333	68.25
"Lycodes_esmarkii"	-57.627833	45.511167
"Lycodes_esmarkii"	-32.683333	65.366667
"Lycodes_esmarkii"	-30.633333	66.083333
"Lycodes_esmarkii"	-54.68667	64.94833
"Lycodes_esmarkii"	-59.5	68.373333
"Lycodes_esmarkii"	-59.218333	68.345
"Lycodes_esmarkii"	-59.451667	68.291667
"Lycodes_esmarkii"	-57.670167	45.416333
"Lycodes_esmarkii"	-56.975	44.692
"Lycodes_esmarkii"	-58.245833	44.157667
"Lycodes_esmarkii"	-46.883333	60.383333
"Lycodes_esmarkii"	-46.95	60.416667
"Lycodes_esmarkii"	-56.967333	45.0855
"Lycodes_esmarkii"	-30.066667	66.35
"Lycodes_esmarkii"	-30.533333	67.216667
"Lycodes_esmarkii"	-28.866667	66.516667
"Lycodes_esmarkii"	-30.633333	66.683333
"Lycodes_esmarkii"	-32.966667	66.266667
"Lycodes_esmarkii"	-27.833333	67.616667
"Lycodes_esmarkii"	-30.983333	65.766667
"Lycodes_esmarkii"	-30.533333	67.15
"Lycodes_esmarkii"	-29.75	65.8167
"Lycodes_esmarkii"	-56.3767	66.6
"Lycodes_esmarkii"	-58.983333	69.25
"Lycodes_esmarkii"	-55.933333	65.55
"Lycodes_esmarkii"	-57.066667	66.416667
"Lycodes_esmarkii"	-30	65.75
"Lycodes_esmarkii"	-56.45	65.983333
"Lycodes_esmarkii"	-54.866667	65.016667
"Lycodes_esmarkii"	-56.5	66.433333
"Lycodes_esmarkii"	-57.816667	68.533333
"Lycodes_esmarkii"	-53.95	64.216667
"Lycodes_esmarkii"	-59.3	68.4
"Lycodes_esmarkii"	-59.15	69.683333
"Lycodes_esmarkii"	-55.133333	64.933333
"Lycodes_esmarkii"	-55.166667	64.4
"Lycodes_esmarkii"	-56.666667	66.95
"Lycodes_esmarkii"	-57.45	65.85
"Lycodes_esmarkii"	-59.2	69.7
"Lycodes_esmarkii"	-56.383333	65.566667
"Lycodes_esmarkii"	-59.9	48.533333
"Lycodes_esmarkii"	-57.4	67.316667
"Lycodes_esmarkii"	-61.561667	48.783333
"Lycodes_esmarkii"	-5.066667	61.05
"Lycodes_esmarkii"	-56.433333	66.033333
"Lycodes_esmarkii"	-41.016667	61.983333
"Lycodes_esmarkii"	-60.015	48.151667
"Lycodes_esmarkii"	-61.297778	48.250833
"Lycodes_esmarkii"	-56.633333	66.65
"Lycodes_esmarkii"	-59.3717	47.3583
"Lycodes_esmarkii"	-60.281667	48.298333
"Lycodes_esmarkii"	-60.803333	48.535
"Lycodes_esmarkii"	-59.8347	47.9794
"Lycodes_esmarkii"	-64.2569	49.375
"Lycodes_esmarkii"	-60.0383	48.5217
"Lycodes_esmarkii"	-59.0667	47.2667
"Lycodes_esmarkii"	-11.16667	64.43333
"Lycodes_esmarkii"	-58.4144	50.26
"Lycodes_esmarkii"	-55.433333	55.166667
"Lycodes_esmarkii"	-51.95	52.3
"Lycodes_esmarkii"	-56.35	66.55
"Lycodes_esmarkii"	-56.233333	66.083333
"Lycodes_esmarkii"	-54.75	64.983333
"Lycodes_esmarkii"	-65.838333	61.24
"Lycodes_esmarkii"	-65.916667	61.195
"Lycodes_esmarkii"	-66.051667	61.208333
"Lycodes_esmarkii"	-66.138333	61.331667
"Lycodes_esmarkii"	-65.255	61.373333
"Lycodes_esmarkii"	-65.573333	61.228333
"Lycodes_esmarkii"	-65.421667	61.258333
"Lycodes_esmarkii"	-65.273333	61.213333
"Lycodes_esmarkii"	-65.291667	61.265
"Lycodes_esmarkii"	-66.021667	60.705
"Lycodes_esmarkii"	-66.058333	60.333333
"Lycodes_esmarkii"	-66.055	60.375
"Lycodes_esmarkii"	-65.741667	60.336667
"Lycodes_esmarkii"	-65.45	60.508333
"Lycodes_esmarkii"	-67.503149	49.114457
"Lycodes_esmarkii"	-67.768356	48.93729
"Lycodes_esmarkii"	-67.884656	49.082936
"Lycodes_esmarkii"	-68.054214	49.063372
"Lycodes_esmarkii"	-11.133333	62.433333
"Lycodes_esmarkii"	-56.6333	66.8167
"Lycodes_esmarkii"	-56.7167	67.2
"Lycodes_esmarkii"	-56.65	66.316667
"Lycodes_esmarkii"	-60.016667	65.02
"Lycodes_esmarkii"	-60.086667	65.003333
"Lycodes_esmarkii"	-59.511667	68.491667
"Lycodes_esmarkii"	-60.126667	66.526667
"Lycodes_esmarkii"	-60.915	66.976667
"Lycodes_esmarkii"	-60.853333	67.02
"Lycodes_esmarkii"	-59.915	65.966667
"Lycodes_esmarkii"	-60.1	65.493333
"Lycodes_esmarkii"	-61.1	65.485
"Lycodes_esmarkii"	-60.946667	65.001667
"Lycodes_esmarkii"	-59.92	65.005
"Lycodes_esmarkii"	-60.051667	64.476667
"Lycodes_esmarkii"	-60.525	64.761667
"Lycodes_esmarkii"	-59.913333	65.021667
"Lycodes_esmarkii"	-61.023333	64.513333
"Lycodes_esmarkii"	-62.113333	64.503333
"Lycodes_esmarkii"	-63.108333	64.495
"Lycodes_esmarkii"	-64.148333	64.518333
"Lycodes_esmarkii"	-63.221667	63.97
"Lycodes_esmarkii"	-62.653333	64.015
"Lycodes_esmarkii"	-60.11	64.545
"Lycodes_esmarkii"	-61.111667	63.473333
"Lycodes_esmarkii"	-62.053333	63.486667
"Lycodes_esmarkii"	-62.091667	63.04
"Lycodes_esmarkii"	-62.09	62.476667
"Lycodes_esmarkii"	-70.09	61.503333
"Lycodes_esmarkii"	-66.991667	60.983333
"Lycodes_esmarkii"	-62.921667	61.998333
"Lycodes_esmarkii"	-59.5	68.5
"Lycodes_esmarkii"	-58.183333	67.516667
"Lycodes_esmarkii"	-60.916667	66.983333
"Lycodes_esmarkii"	-59.916667	65.966667
"Lycodes_esmarkii"	-60.1	65.5
"Lycodes_esmarkii"	-61	65.016667
"Lycodes_esmarkii"	-58.95	65
"Lycodes_esmarkii"	-63.116667	64.5
"Lycodes_esmarkii"	-62.083333	62.483333
"Lycodes_esmarkii"	-70.083333	61.5
"Lycodes_esmarkii"	-67	60.983333
"Lycodes_esmarkii"	-65.883333	61.25
"Lycodes_esmarkii"	-62.916667	62
"Lycodes_esmarkii"	-57.783333	45.45
"Lycodes_esmarkii"	-4.65	60.5
"Lycodes_esmarkii"	-4.983333	60.216667
"Lycodes_esmarkii"	-4.383333	60.383333
"Lycodes_esmarkii"	-5.633333	60.018333
"Lycodes_esmarkii"	-6.525	60.065
"Lycodes_esmarkii"	-5.275	60.05
"Lycodes_esmarkii"	-62.433333	42.95
"Lycodes_esmarkii"	-59.033333	63.883333
"Lycodes_esmarkii"	-59	44.5
"Lycodes_esmarkii"	-56.566667	66.8
"Lycodes_esmarkii"	-59.828776	43.726428
"Lycodes_esmarkii"	-6.616667	59.65
"Lycodes_esmarkii"	-64.1	42.720833
"Lycodes_esmarkii"	-47.3667	46.675
"Lycodes_esmarkii"	-55.6	68.449997
"Lycodes_esmarkii"	-71.28333	39.95
"Lycodes_esmarkii"	-50.1167	51.433333
"Lycodes_esmarkii"	-52.2333	53.375
"Lycodes_esmarkii"	-50.2167	51.416667
"Lycodes_esmarkii"	-44.8333	47
"Lycodes_esmarkii"	-50.3333	51.433334
"Lycodes_esmarkii"	-50.4333	51.416668
"Lycodes_esmarkii"	-53.1739	53.15
"Lycodes_esmarkii"	-48.3167	48.083333
"Lycodes_esmarkii"	-50.516667	51.316667
"Lycodes_esmarkii"	-56.2167	45.183333
"Lycodes_esmarkii"	-47.35	46.583333
"Lycodes_esmarkii"	-52.7083	43.966667
"Lycodes_esmarkii"	-48.5	48.05
"Lycodes_esmarkii"	-44.8167	48.233333
"Lycodes_reticulatus"	-58.974722	56.891944
"Lycodes_reticulatus"	-65.607778	60.475
"Lycodes_reticulatus"	-59.243333	56.205
"Lycodes_reticulatus"	-58.623889	56.384722
"Lycodes_reticulatus"	-62.863	63.621
"Lycodes_reticulatus"	-61.851	67.347
"Lycodes_reticulatus"	-63.945833	60.673333
"Lycodes_reticulatus"	-59.097	57.034
"Lycodes_reticulatus"	-65.260617	69.623517
"Lycodes_reticulatus"	-30.86667	66.58334
"Lycodes_reticulatus"	-68.841	61.441
"Lycodes_reticulatus"	-54.11666	68.01667
"Lycodes_reticulatus"	-30.25	66.2
"Lycodes_reticulatus"	-28.78333	66.55
"Lycodes_reticulatus"	-29.18333	66.75
"Lycodes_reticulatus"	-29.61667	66.11667
"Lycodes_reticulatus"	-40.96667	62.06667
"Lycodes_reticulatus"	-30.46667	66.83334
"Lycodes_reticulatus"	-30.35	66.48333
"Lycodes_reticulatus"	-31.03333	66.75
"Lycodes_reticulatus"	-66.40819	61.307222
"Lycodes_reticulatus"	-66.687397	61.465287
"Lycodes_reticulatus"	-67.115803	61.571642
"Lycodes_reticulatus"	-67.935728	61.691345
"Lycodes_reticulatus"	-68.51075	61.97526
"Lycodes_reticulatus"	-68.389523	61.64103
"Lycodes_reticulatus"	-69.15638	61.598125
"Lycodes_reticulatus"	-69.401225	61.746598
"Lycodes_reticulatus"	-69.200128	62.1316
"Lycodes_reticulatus"	-69.680348	62.481622
"Lycodes_reticulatus"	-69.9276	62.183858
"Lycodes_reticulatus"	-69.59817	62.112915
"Lycodes_reticulatus"	-69.38008	61.956858
"Lycodes_reticulatus"	-68.659135	60.13558
"Lycodes_reticulatus"	-68.540278	59.891002
"Lycodes_reticulatus"	-68.415613	59.892685
"Lycodes_reticulatus"	-68.800428	59.700365
"Lycodes_reticulatus"	-67.506023	59.633168
"Lycodes_reticulatus"	-67.491895	59.506915
"Lycodes_reticulatus"	-66.37738	59.499585
"Lycodes_reticulatus"	-66.194757	59.743495
"Lycodes_reticulatus"	-65.838688	59.805288
"Lycodes_reticulatus"	-65.549762	59.985905
"Lycodes_reticulatus"	-65.959675	60.087797
"Lycodes_reticulatus"	-66.169888	60.008062
"Lycodes_reticulatus"	-66.027558	60.315055
"Lycodes_reticulatus"	-65.661233	60.355857
"Lycodes_reticulatus"	-65.238662	60.875863
"Lycodes_reticulatus"	-62.31722	60.60752
"Lycodes_reticulatus"	-64.80705	69.58433
"Lycodes_reticulatus"	-62.14383	67.63977
"Lycodes_reticulatus"	-47.13334	60.4
"Lycodes_reticulatus"	-32.01667	66.35
"Lycodes_reticulatus"	-58.72	64.73883
"Lycodes_reticulatus"	-61.39683	60.23167
"Lycodes_reticulatus"	-62.61317	60.3265
"Lycodes_reticulatus"	-62.59183	60.35167
"Lycodes_reticulatus"	-63.375	60.807
"Lycodes_reticulatus"	-65.08333	60.695
"Lycodes_reticulatus"	-65.17817	60.561
"Lycodes_reticulatus"	-65.512	61.2265
"Lycodes_reticulatus"	-63.1965	62.39283
"Lycodes_reticulatus"	-61.7085	64.638
"Lycodes_reticulatus"	-65.99608	60.44397
"Lycodes_reticulatus"	-65.97755	60.22447
"Lycodes_reticulatus"	-65.32317	60.4098
"Lycodes_reticulatus"	-65.25942	60.21647
"Lycodes_reticulatus"	-65.90147	60.0607
"Lycodes_reticulatus"	-66.33175	59.7997
"Lycodes_reticulatus"	-67.3885	59.4718
"Lycodes_reticulatus"	-68.60337	60.63742
"Lycodes_reticulatus"	-68.51622	61.07958
"Lycodes_reticulatus"	-66.87103	60.69175
"Lycodes_reticulatus"	-66.05428	61.34237
"Lycodes_reticulatus"	-66.23375	61.64667
"Lycodes_reticulatus"	-66.58408	61.40592
"Lycodes_reticulatus"	-66.91395	61.58205
"Lycodes_reticulatus"	-67.00497	61.29688
"Lycodes_reticulatus"	-68.10308	61.62963
"Lycodes_reticulatus"	-67.60578	61.98133
"Lycodes_reticulatus"	-68.03128	61.84575
"Lycodes_reticulatus"	-68.6508	62.12
"Lycodes_reticulatus"	-68.69022	61.14122
"Lycodes_reticulatus"	-69.05997	61.13342
"Lycodes_reticulatus"	-69.30233	61.95275
"Lycodes_reticulatus"	-69.77092	61.88592
"Lycodes_reticulatus"	-69.89597	61.62492
"Lycodes_reticulatus"	-69.6997	61.44733
"Lycodes_reticulatus"	-69.6398	61.12888
"Lycodes_reticulatus"	-70.17992	62.29478
"Lycodes_reticulatus"	-70.66842	62.3276
"Lycodes_reticulatus"	-70.84913	62.18087
"Lycodes_reticulatus"	-71.72125	62.07072
"Lycodes_reticulatus"	-71.92567	62.34908
"Lycodes_reticulatus"	-69.929103	47.699139
"Lycodes_reticulatus"	-69.975286	47.636766
"Lycodes_reticulatus"	-63.48333	60.15233
"Lycodes_reticulatus"	-64.00483	60.4185
"Lycodes_reticulatus"	-63.49767	60.4125
"Lycodes_reticulatus"	-62.6385	60.4245
"Lycodes_reticulatus"	-62.1985	60.46733
"Lycodes_reticulatus"	-61.61567	60.37133
"Lycodes_reticulatus"	-61.36833	60.33567
"Lycodes_reticulatus"	-62.125	60.776
"Lycodes_reticulatus"	-62.78717	62.2815
"Lycodes_reticulatus"	-62.91433	62.6475
"Lycodes_reticulatus"	-60.94933	62.98667
"Lycodes_reticulatus"	-60.66533	63.46033
"Lycodes_reticulatus"	-61.74517	64.06917
"Lycodes_reticulatus"	-62.2265	63.80033
"Lycodes_reticulatus"	-62.79583	64.962
"Lycodes_reticulatus"	-62.48783	64.88633
"Lycodes_reticulatus"	-62.07383	64.57967
"Lycodes_reticulatus"	-60.54533	65.72567
"Lycodes_reticulatus"	-61.80833	65.50083
"Lycodes_reticulatus"	-63.26717	62.434
"Lycodes_reticulatus"	-64.25567	62.02283
"Lycodes_reticulatus"	-64.0975	61.07267
"Lycodes_reticulatus"	-64.327	61.427
"Lycodes_reticulatus"	-64.632	62.0835
"Lycodes_reticulatus"	-65.55533	62.108
"Lycodes_reticulatus"	-65.71733	61.42133
"Lycodes_reticulatus"	-65.90917	61.29467
"Lycodes_reticulatus"	-65.45783	61.25067
"Lycodes_reticulatus"	-65.91583	60.56583
"Lycodes_reticulatus"	-64.793	60.8125
"Lycodes_reticulatus"	-64.29267	60.94817
"Lycodes_reticulatus"	-64.42133	61.07517
"Lycodes_reticulatus"	-64.25067	60.78233
"Lycodes_reticulatus"	-64.76933	68.64417
"Lycodes_reticulatus"	-65.1105	68.29217
"Lycodes_reticulatus"	-60.0383	66.8547
