Year,Country,GearCode,Tonnage,MainSpecies,Divcode,Code,Effort,Month_NK,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DateCreated
2004,27,51,1,29,43,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,1,1,0,0,0,0,0,0,0,19,12,0,1,0,0,07-Mar-07
2004,27,51,1,29,43,2,1,0,0,0,0,0,0,0,4,1,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,3,1,0,0,0,0,0,0,0,6,1,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,120,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,120,1,0,0,0,0,0,0,0,3,1,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,1,1,0,0,0,0,0,0,0,1,7,0,2,0,0,07-Mar-07
2004,27,51,1,29,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,186,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,186,1,0,0,0,0,0,0,0,0,0,0,1,0,0,07-Mar-07
2004,27,51,1,29,43,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,43,464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,51,12,0,83,466,169,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,7,2,0,15,49,20,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,8,3,0,15,49,20,0,0,07-Mar-07
2004,27,51,1,29,44,101,9,0,0,0,0,0,1,0,0,3,10,4,0,0,07-Mar-07
2004,27,51,1,29,44,101,1,0,0,0,0,0,7,2,0,25,80,44,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,112,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,118,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,56,24,0,18,4,1,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,10,5,0,5,1,0,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,12,6,0,5,1,0,0,0,07-Mar-07
2004,27,51,1,29,44,120,9,0,0,0,0,0,1,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,120,1,0,0,0,0,0,8,4,0,3,1,0,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,23,20,0,51,28,23,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,4,5,0,10,3,1,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,4,5,0,10,3,1,0,0,07-Mar-07
2004,27,51,1,29,44,186,9,0,0,0,0,0,0,0,0,0,1,0,0,0,07-Mar-07
2004,27,51,1,29,44,186,1,0,0,0,0,0,4,4,0,12,5,2,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,0,0,0,1,8,0,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,188,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,462,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,464,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,44,469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,1,9,1,50,5,9,1,0,3,3,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,0,0,0,1,0,2,0,0,0,1,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,0,0,0,1,0,2,0,0,0,1,0,07-Mar-07
2004,27,51,1,29,45,101,9,0,0,0,0,0,0,0,0,0,0,1,0,0,07-Mar-07
2004,27,51,1,29,45,101,1,0,0,0,0,0,1,0,1,0,0,1,2,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,0,5,0,0,0,0,0,0,1,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,1,1,3,0,6,10,5,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,118,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,36,214,232,550,158,655,891,403,217,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,3,16,15,20,7,17,18,15,9,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,4,16,15,20,7,17,18,18,9,0,0,07-Mar-07
2004,27,51,1,29,45,120,9,0,0,0,0,0,0,0,4,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,120,1,0,0,3,9,5,10,4,9,12,8,3,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,0,4,8,67,83,723,74,23,1,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,0,0,1,1,2,14,1,1,0,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,0,0,1,1,2,14,1,1,0,0,0,07-Mar-07
2004,27,51,1,29,45,144,9,0,0,0,0,0,0,0,1,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,144,1,0,0,0,0,1,2,1,3,1,1,0,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,5,73,2,72,79,5,2,15,0,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,1,3,0,2,3,0,0,1,0,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,1,3,0,2,3,0,0,1,0,0,0,07-Mar-07
2004,27,51,1,29,45,186,9,0,0,0,0,0,0,0,3,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,186,1,0,0,1,2,0,2,3,0,0,1,0,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,188,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,0,0,0,5,0,1,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,462,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,8,21,15,49,57,45,26,10,15,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,1,3,2,3,22,17,9,3,5,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,1,3,2,3,22,17,9,3,5,0,07-Mar-07
2004,27,51,1,29,46,101,9,0,0,0,0,0,0,0,1,0,0,1,0,0,07-Mar-07
2004,27,51,1,29,46,101,1,0,0,0,0,1,2,2,6,5,2,1,3,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,9,13,4,14,18,47,13,3,5,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,2,0,1,4,7,3,0,1,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,2,0,1,4,7,3,0,1,0,07-Mar-07
2004,27,51,1,29,46,102,9,0,0,0,0,1,0,0,0,0,0,1,0,0,07-Mar-07
2004,27,51,1,29,46,102,1,0,0,0,0,1,1,1,3,4,2,0,1,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,0,1,3,1,4,1,1,1,2,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,1,7,2,2,5,9,2,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,1,0,0,0,2,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,106,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,106,1,0,0,0,0,1,0,0,1,1,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,112,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,22,82,44,2,0,12,57,62,8,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,1,1,1,0,0,2,3,3,2,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,1,1,1,0,0,2,3,3,2,0,0,0,07-Mar-07
2004,27,51,1,29,46,118,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,118,1,0,0,1,1,0,0,1,3,1,1,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,231,244,336,332,174,679,526,129,116,8,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,5,7,18,28,16,38,53,20,14,2,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,6,8,18,28,16,38,53,20,14,2,0,0,07-Mar-07
2004,27,51,1,29,46,120,9,0,0,0,2,2,1,2,2,1,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,120,1,0,3,4,8,8,4,12,23,7,6,1,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,2,2,0,0,0,4,1,1,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,132,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,3,2,25,4,14,36,214,35,22,3,3,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,2,9,24,7,3,1,1,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,2,9,24,7,3,1,1,0,07-Mar-07
2004,27,51,1,29,46,144,9,0,0,0,0,0,0,1,1,1,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,144,1,0,0,0,1,0,1,4,18,4,3,1,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,56,56,96,2,0,41,124,32,12,2,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,1,3,3,0,0,1,9,8,1,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,1,4,3,0,0,1,9,8,1,0,0,0,07-Mar-07
2004,27,51,1,29,46,186,9,0,0,0,1,0,0,1,0,1,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,186,1,0,1,2,2,0,0,1,7,6,1,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,0,0,2,3,3,2,1,1,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,188,9,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,309,9,0,0,0,0,0,0,4,28,1,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,459,1,0,0,0,0,0,0,1,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,1,3,0,0,2,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,47,1,1,0,96,229,162,142,77,569,1055,776,1156,504,400,17,07-Mar-07
2004,27,51,1,29,47,2,1,0,3,12,24,69,37,113,166,101,103,77,40,2,07-Mar-07
2004,27,51,1,29,47,3,1,0,3,12,24,74,38,114,166,102,103,77,40,2,07-Mar-07
2004,27,51,1,29,47,101,9,0,3,4,1,3,1,8,27,29,28,15,7,2,07-Mar-07
2004,27,51,1,29,47,101,1,0,11,22,16,22,14,73,200,171,202,116,70,3,07-Mar-07
2004,27,51,1,29,47,1,1,0,424,744,165,24,39,171,588,870,663,682,393,22,07-Mar-07
2004,27,51,1,29,47,2,1,0,16,24,15,5,6,20,57,69,57,50,31,1,07-Mar-07
2004,27,51,1,29,47,3,1,0,16,24,15,7,6,20,58,69,57,50,31,1,07-Mar-07
2004,27,51,1,29,47,102,9,0,13,12,0,3,1,3,9,22,24,24,6,7,07-Mar-07
2004,27,51,1,29,47,102,1,0,54,65,17,4,4,20,95,147,131,135,64,5,07-Mar-07
2004,27,51,1,29,47,1,1,0,0,0,0,0,2,3,5,6,5,13,13,2,07-Mar-07
2004,27,51,1,29,47,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,07-Mar-07
2004,27,51,1,29,47,3,1,0,0,0,0,0,0,0,0,0,0,2,2,0,07-Mar-07
2004,27,51,1,29,47,103,9,0,0,0,0,0,0,0,0,0,0,1,0,0,07-Mar-07
2004,27,51,1,29,47,103,1,0,0,0,0,0,0,0,1,1,1,2,2,0,07-Mar-07
2004,27,51,1,29,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,47,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-Mar-07
2004,27,51,1,29,47,1,1,0,1,6,10,1,1,12,11,20,17,9,1,0,07-Mar-07
2004,27,51,1,29,47,2,1,0,0,0,0,0,0,2,1,3,2,1,0,0,07-Mar-07
2004,27,51,1,29,47,3,1,0,0,0,0,0,0,2,1,3,2,1,0,0,07-Mar-07
2004,27,51,1,29,47,106,9,0,0,0,0,0,0,0,0,5,1,0,0,0,07-Mar-07
2004,27,51,1,29,47,106,1,0,0,1,1,0,0,3,3,4,4,2,0,0,07-Mar-07
2004,27,51,1,29,47,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,07-Mar-07
