Year,Country,Gear,Tonnage,MainSpecies,AreaCode,SpeciesEffort,Effort,Month_NK,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DateCreated
2010,27,12,3,29,45,2,1,0,12,13,25,0,0,0,7,2,6,5,16,18,1-Aug-11
2010,27,12,3,29,45,3,1,0,14,14,28,0,0,0,7,2,6,5,16,18,1-Aug-11
2010,27,12,3,29,45,103,1,0,38,100,298,0,0,0,116,17,25,42,140,132,1-Aug-11
2010,27,12,3,29,45,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,106,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1-Aug-11
2010,27,12,3,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,112,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1-Aug-11
2010,27,12,3,29,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1-Aug-11
2010,27,12,3,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,1,1,0,3,1,1,0,0,0,0,0,0,0,13,1,1-Aug-11
2010,27,12,3,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,120,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,1,1,0,0,1,4,0,0,0,0,0,0,0,1,1,1-Aug-11
2010,27,12,3,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,129,1,0,0,2,2,0,0,0,0,0,0,0,1,1,1-Aug-11
2010,27,12,3,29,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1-Aug-11
2010,27,12,3,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,1,1,0,1,0,0,0,0,0,0,0,0,0,8,0,1-Aug-11
2010,27,12,3,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,186,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,101,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,102,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,1,1,0,7,10,8,65,43,25,10,0,3,35,35,22,1-Aug-11
2010,27,12,3,29,46,2,1,0,1,2,1,4,7,3,1,0,0,5,4,3,1-Aug-11
2010,27,12,3,29,46,3,1,0,1,2,1,4,7,3,1,0,0,5,4,3,1-Aug-11
2010,27,12,3,29,46,103,1,0,42,38,8,30,156,97,4,0,4,103,82,45,1-Aug-11
2010,27,12,3,29,46,1,1,0,270,327,397,272,203,224,260,22,59,518,443,413,1-Aug-11
2010,27,12,3,29,46,2,1,0,32,34,42,31,28,29,38,4,7,39,33,29,1-Aug-11
2010,27,12,3,29,46,3,1,0,32,38,42,31,28,37,39,4,7,39,33,29,1-Aug-11
2010,27,12,3,29,46,104,1,0,387,270,304,334,421,376,451,10,30,220,228,235,1-Aug-11
2010,27,12,3,29,46,1,1,0,6,9,12,9,3,3,6,0,1,6,8,7,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,105,1,0,9,5,7,6,5,3,3,0,0,2,3,4,1-Aug-11
2010,27,12,3,29,46,1,1,0,38,5,1,1,14,4,0,0,1,1,29,32,1-Aug-11
2010,27,12,3,29,46,2,1,0,5,1,0,0,2,1,0,0,0,0,5,3,1-Aug-11
2010,27,12,3,29,46,3,1,0,5,1,0,0,2,1,0,0,0,0,5,3,1-Aug-11
2010,27,12,3,29,46,106,1,0,214,11,1,0,51,19,0,0,6,2,102,90,1-Aug-11
2010,27,12,3,29,46,1,1,0,3,7,3,1,0,0,0,0,0,0,5,6,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,114,1,0,4,4,2,1,0,1,0,0,0,0,2,3,1-Aug-11
2010,27,12,3,29,46,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,1,1,0,0,1,0,2,7,1,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,186,1,0,0,1,0,1,28,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,1,1,0,0,0,7,1,1,4,3,0,5,6,0,0,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,202,1,0,0,0,0,1,1,5,1,0,1,1,0,0,1-Aug-11
2010,27,12,3,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,1,1,0,4,10,21,9,7,0,0,0,0,0,0,1,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,302,1,0,0,4,3,2,3,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,1,1,0,0,0,0,0,0,0,18,0,5,5,4,5,1-Aug-11
2010,27,12,3,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,46,509,1,0,0,0,0,0,0,0,2,0,1,1,1,2,1-Aug-11
2010,27,12,3,29,47,1,1,0,67,30,322,207,472,186,132,136,250,27,11,14,1-Aug-11
2010,27,12,3,29,47,2,1,0,3,3,18,13,27,18,15,8,15,2,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,3,3,19,13,27,18,16,8,15,2,0,0,1-Aug-11
2010,27,12,3,29,47,101,1,0,13,48,97,67,134,182,83,48,71,16,3,5,1-Aug-11
2010,27,12,3,29,47,1,1,0,416,308,1027,465,421,360,427,342,725,432,261,261,1-Aug-11
2010,27,12,3,29,47,2,1,0,38,41,75,35,23,29,32,26,54,31,18,21,1-Aug-11
2010,27,12,3,29,47,3,1,0,42,44,76,37,23,29,55,27,55,31,18,21,1-Aug-11
2010,27,12,3,29,47,102,1,0,192,597,376,280,104,177,159,193,415,193,96,109,1-Aug-11
2010,27,12,3,29,47,1,1,0,168,154,373,654,737,472,479,136,225,204,143,164,1-Aug-11
2010,27,12,3,29,47,2,1,0,16,16,38,64,65,44,47,13,23,20,19,20,1-Aug-11
2010,27,12,3,29,47,3,1,0,17,17,38,64,71,61,48,13,23,22,25,20,1-Aug-11
2010,27,12,3,29,47,103,1,0,182,290,391,586,563,340,364,117,303,290,307,152,1-Aug-11
2010,27,12,3,29,47,1,1,0,2,0,3,6,6,0,3,0,7,0,0,14,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1-Aug-11
2010,27,12,3,29,47,104,1,0,1,0,1,2,6,0,1,0,2,0,0,5,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,0,0,1,24,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,105,1,0,0,0,0,0,0,18,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,43,74,442,438,650,116,89,41,89,23,12,30,1-Aug-11
2010,27,12,3,29,47,2,1,0,3,10,55,39,60,10,8,3,8,2,2,3,1-Aug-11
2010,27,12,3,29,47,3,1,0,4,10,56,39,62,16,8,3,8,3,2,3,1-Aug-11
2010,27,12,3,29,47,106,1,0,15,92,347,389,441,87,78,30,58,17,15,57,1-Aug-11
2010,27,12,3,29,47,1,1,0,3,0,2,19,27,4,0,1,23,12,13,1,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1-Aug-11
2010,27,12,3,29,47,112,1,0,0,0,0,3,5,1,0,0,5,3,3,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,7,4,71,37,34,2,1,3,13,2,0,1,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,114,1,0,2,2,13,6,7,1,1,0,3,1,0,1,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,2,11,14,29,2,4,1,1,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,116,1,0,0,0,0,2,3,9,1,1,1,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,1,16,17,23,16,3,29,54,1,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1-Aug-11
2010,27,12,3,29,47,120,1,0,0,1,4,4,3,2,0,3,9,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,6,2,140,553,658,397,333,285,351,232,2,12,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,7,34,35,23,23,20,25,20,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,7,34,35,31,50,27,25,20,0,0,1-Aug-11
2010,27,12,3,29,47,122,1,0,0,0,26,110,116,76,90,54,94,56,0,1,1-Aug-11
2010,27,12,3,29,47,1,1,0,4,0,11,1,53,78,47,4,2,2,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,4,5,3,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,1,0,4,5,6,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,129,1,0,0,0,1,0,8,11,12,1,1,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,28,61,12,64,62,4,2,8,10,2,1,1,1-Aug-11
2010,27,12,3,29,47,2,1,0,2,3,0,3,2,0,0,0,1,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,2,4,0,3,2,0,0,0,1,0,0,0,1-Aug-11
2010,27,12,3,29,47,132,1,0,14,46,3,23,11,3,1,1,3,1,1,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,2,0,4,5,15,1,1,0,0,1,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,144,1,0,1,0,1,2,3,1,1,0,1,1,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,18,111,128,31,1,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,1,6,7,2,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,1,6,7,2,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,174,1,0,0,0,4,20,21,3,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,11,12,26,66,96,30,43,17,103,44,22,2,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,1,3,1,2,0,7,2,1,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,1,4,2,2,0,7,3,1,0,1-Aug-11
2010,27,12,3,29,47,186,1,0,4,4,6,16,24,19,19,8,34,18,7,2,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,0,14,3,0,0,1,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,479,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,0,0,0,0,2,0,6,0,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1-Aug-11
2010,27,12,3,29,47,509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,2,0,1,5,0,2,13,89,2,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,1,6,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,1,6,0,0,0,1-Aug-11
2010,27,12,3,29,51,101,1,0,0,0,0,0,2,0,1,3,29,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,0,0,0,1,1,3,5,31,2,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1-Aug-11
2010,27,12,3,29,51,102,1,0,0,0,0,0,0,0,1,2,8,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,1,9,0,8,54,58,108,20,18,7,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,1,0,0,6,4,9,2,1,1,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,1,0,0,7,6,10,2,1,1,0,0,1-Aug-11
2010,27,12,3,29,51,103,1,0,0,0,0,3,50,38,67,13,8,4,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,0,0,0,0,12,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,105,1,0,0,0,0,0,0,8,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,3,0,2,8,6,11,13,42,1,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1-Aug-11
2010,27,12,3,29,51,106,1,0,0,0,0,0,4,3,6,5,15,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,114,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,0,0,0,0,0,0,1,8,0,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,120,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,3,0,0,0,0,0,0,2,2,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,0,0,1,3,3,5,15,76,1,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,1,5,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,1,5,0,0,0,1-Aug-11
2010,27,12,3,29,51,186,1,0,0,0,0,0,1,1,2,4,26,0,0,0,1-Aug-11
2010,27,12,3,29,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
2010,27,12,3,29,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1-Aug-11
